station,time,summary,icon,precipIntensity,precipProbability,temperature,apparentTemperature,dewPoint,humidity,pressure,windSpeed,windBearing,visibility,cloudCover,precipType
Thorndale,7/18/16 6:00,Clear,clear-day,0,0,71.68,72.74,68.29,0.89,1019.66,2.79,230,9.47,0,NA
Thorndale,7/18/16 7:00,Clear,clear-day,0,0,74.06,75.19,69.5,0.86,1019.75,4.75,236,9.27,0.02,NA
Thorndale,7/18/16 8:00,Clear,clear-day,0,0,78.3,79.48,70.72,0.78,1019.81,4.94,223,9.53,0.02,NA
Thorndale,7/18/16 9:00,Clear,clear-day,0,0,82.07,86.09,70.36,0.68,1019.73,5.95,233,9.8,0.02,NA
Thorndale,7/18/16 10:00,Clear,clear-day,0.0032,0.32,85.23,89.35,69.27,0.59,1019.46,6.46,237,9.91,0.02,rain
Thorndale,7/18/16 11:00,Clear,clear-day,0,0,87.76,92.41,69.4,0.55,1019.4,6.96,244,9.91,0.02,NA
Thorndale,7/18/16 12:00,Clear,clear-day,0,0,88.98,93.7,69.2,0.52,1019.38,6.99,244,9.91,0.21,NA
Thorndale,7/18/16 13:00,Partly Cloudy,partly-cloudy-day,0.0032,0.32,90.32,94.94,68.77,0.49,1018.6,9.73,230,10,0.28,rain
Thorndale,7/18/16 14:00,Partly Cloudy,partly-cloudy-day,0,0,89.86,94.53,68.95,0.5,1017.79,7.64,238,10,0.29,NA
Thorndale,7/18/16 15:00,Humid and Partly Cloudy,partly-cloudy-day,0.0064,0.32,83.41,89.55,73.03,0.71,1017.23,6.08,235,7.28,0.31,rain
Thorndale,7/18/16 16:00,Rain,rain,0.1306,0.4,80.15,84.54,73.39,0.8,1017.25,5.66,280,8.76,0.19,rain
Thorndale,7/18/16 17:00,Possible Light Rain,rain,0.0318,0.17,76.32,77.51,70.5,0.82,1017.94,5.58,234,9.58,0.14,rain
Thorndale,7/18/16 18:00,Clear,clear-day,6.00E-04,0.06,76.63,77.79,70.34,0.81,1017.24,8.07,217,10,0.03,rain
Thorndale,7/18/16 19:00,Clear,clear-day,0,0,76.26,77.21,68.61,0.77,1016.51,6.63,232,10,0.09,NA
Thorndale,7/18/16 20:00,Clear,clear-day,0,0,75.56,76.51,68.39,0.78,1016.86,3.66,216,10,0.07,NA
Thorndale,7/18/16 21:00,Clear,clear-night,0,0,73.99,75.07,69.14,0.85,1017.19,5.26,199,10,0,NA
Thorndale,7/18/16 22:00,Clear,clear-night,0,0,73.08,74.29,69.73,0.89,1017.51,5.17,209,10,0.02,NA
Thorndale,7/18/16 23:00,Clear,clear-night,0.0024,0.08,72.83,73.96,69.13,0.88,1017.64,3.42,242,9.31,0.24,rain
Thorndale,7/19/16 0:00,Clear,clear-night,0.0117,0.06,72.6,73.65,68.51,0.87,1017.72,5.87,287,10,0.21,rain
Thorndale,7/19/16 1:00,Clear,clear-night,0.0022,0.06,71.57,72.62,68.2,0.89,1017.76,4.82,276,8.45,0.17,rain
Thorndale,7/19/16 2:00,Partly Cloudy,partly-cloudy-night,0.007,0.18,71.23,72.33,68.51,0.91,1017.43,4.4,282,9.66,0.27,rain
Thorndale,7/19/16 3:00,Clear,clear-night,0,0,71.21,72.16,67.42,0.88,1017.6,5.57,302,9.73,0.03,NA
Thorndale,7/19/16 4:00,Clear,clear-night,0,0,70.55,71.6,67.91,0.91,1018.08,5.05,292,9.44,0.02,NA
Thorndale,7/19/16 5:00,Clear,clear-night,0,0,70.09,71.13,67.7,0.92,1018.58,5.36,310,8.65,0,NA
Thorndale,7/19/16 6:00,Clear,clear-day,0,0,69.57,70.51,66.9,0.91,1018.97,5.27,309,7.34,0.02,NA
Thorndale,7/19/16 7:00,Clear,clear-day,0,0,71.9,72.81,67.35,0.86,1019.61,4.28,324,8.7,0.02,NA
Thorndale,7/19/16 8:00,Clear,clear-day,0,0,73.93,74.8,67.49,0.8,1019.95,5.74,312,9.6,0.05,NA
Thorndale,7/19/16 9:00,Clear,clear-day,0,0,76.66,77.24,65.41,0.68,1020.26,6.04,327,9.91,0,NA
Thorndale,7/19/16 10:00,Clear,clear-day,0,0,78.73,79.03,62.73,0.58,1020.62,7.48,338,10,0.02,NA
Thorndale,7/19/16 11:00,Clear,clear-day,0,0,80.49,81.72,62.43,0.54,1021.02,6.39,314,9.91,0.02,NA
Thorndale,7/19/16 12:00,Clear,clear-day,0,0,82.04,82.54,60.48,0.48,1020.86,8.37,311,9.91,0.07,NA
Thorndale,7/19/16 13:00,Clear,clear-day,0,0,82.8,82.8,58.3,0.43,1020.39,9.49,314,10,0.09,NA
Thorndale,7/19/16 14:00,Clear,clear-day,0,0,83.49,83.49,57,0.41,1019.86,8.28,309,10,0.11,NA
Thorndale,7/19/16 15:00,Clear,clear-day,0,0,84.14,84.14,55.06,0.37,1019.34,8.74,327,10,0.17,NA
Thorndale,7/19/16 16:00,Partly Cloudy,partly-cloudy-day,0,0,84.28,84.28,55.53,0.38,1019.3,9.12,320,10,0.28,NA
Thorndale,7/19/16 17:00,Clear,clear-day,0,0,84.1,84.1,54.07,0.36,1018.93,6.58,346,10,0.13,NA
Thorndale,7/19/16 18:00,Clear,clear-day,0,0,83.59,83.59,55.19,0.38,1018.74,3.18,20,10,0.09,NA
Thorndale,7/19/16 19:00,Clear,clear-day,0,0,81.57,81.57,55.95,0.42,1018.84,3.84,7,10,0.05,NA
Thorndale,7/19/16 20:00,Clear,clear-day,0,0,78.7,78.7,57.96,0.49,1019.3,3.14,56,10,0.16,NA
Thorndale,7/19/16 21:00,Clear,clear-night,0,0,75.32,75.32,57.13,0.53,1019.7,3.26,94,10,0.13,NA
Thorndale,7/19/16 22:00,Partly Cloudy,partly-cloudy-night,0,0,73.78,73.78,58.76,0.59,1020.22,4.57,144,9.8,0.31,NA
Thorndale,7/19/16 23:00,Partly Cloudy,partly-cloudy-night,0,0,72.18,72.18,59.98,0.66,1020.79,2.39,86,10,0.31,NA
Thorndale,7/20/16 0:00,Partly Cloudy,partly-cloudy-night,0,0,71.82,72.11,62.52,0.73,1020.77,3.48,69,10,0.26,NA
Thorndale,7/20/16 1:00,Clear,clear-night,0,0,71.69,71.79,60.92,0.69,1021.07,2.38,56,10,0.23,NA
Thorndale,7/20/16 2:00,Partly Cloudy,partly-cloudy-night,0,0,70.08,70.08,58.96,0.68,1021.23,4.75,32,10,0.31,NA
Thorndale,7/20/16 3:00,Clear,clear-night,0,0,70.39,70.39,58.29,0.66,1021.21,5.39,43,10,0.07,NA
Thorndale,7/20/16 4:00,Clear,clear-night,0,0,69.24,69.24,57.35,0.66,1020.97,4.68,39,10,0.09,NA
Thorndale,7/20/16 5:00,Clear,clear-night,0,0,67.44,67.44,57.5,0.7,1021.51,5.44,60,10,0.04,NA
Thorndale,7/20/16 6:00,Clear,clear-day,0,0,66.36,66.36,58.16,0.75,1021.92,4.7,37,10,0.08,NA
Thorndale,7/20/16 7:00,Clear,clear-day,0,0,68.25,68.25,57.09,0.68,1022.54,4.96,26,10,0.08,NA
Thorndale,7/20/16 8:00,Clear,clear-day,0,0,71.15,71.15,56.03,0.59,1022.98,6.07,38,10,0.05,NA
Thorndale,7/20/16 9:00,Clear,clear-day,0,0,73.5,73.5,55.41,0.53,1023.17,6.86,56,10,0.06,NA
Thorndale,7/20/16 10:00,Clear,clear-day,0,0,76.03,76.03,54.99,0.48,1023.5,7.48,60,10,0.1,NA
Thorndale,7/20/16 11:00,Clear,clear-day,0,0,78.08,78.08,54.64,0.44,1023.47,6.85,67,10,0.1,NA
Thorndale,7/20/16 12:00,Clear,clear-day,0,0,79.52,79.52,54.12,0.42,1023.31,5.53,76,10,0.08,NA
Thorndale,7/20/16 13:00,Clear,clear-day,0,0,80.43,80.43,55,0.42,1022.81,1.45,55,10,0.07,NA
Thorndale,7/20/16 14:00,Clear,clear-day,0,0,81.03,81.03,56.1,0.43,1022.37,3.6,347,10,0.12,NA
Thorndale,7/20/16 15:00,Clear,clear-day,0,0,82.17,82.17,55.94,0.41,1021.78,1.41,357,10,0.11,NA
Thorndale,7/20/16 16:00,Clear,clear-day,0,0,81.86,81.86,56.03,0.41,1021.29,2.74,130,10,0.21,NA
Thorndale,7/20/16 17:00,Clear,clear-day,0,0,82.79,82.79,56.52,0.41,1020.9,1.24,188,10,0.03,NA
Thorndale,7/20/16 18:00,Clear,clear-day,0,0,82.44,82.44,56.39,0.41,1020.72,2.48,173,10,0.1,NA
Thorndale,7/20/16 19:00,Clear,clear-day,0,0,79.91,79.91,55.79,0.44,1020.71,2.11,262,10,0.04,NA
Thorndale,7/20/16 20:00,Clear,clear-day,0,0,77.24,77.24,57.5,0.51,1021.01,0.57,131,10,0.07,NA
Thorndale,7/20/16 21:00,Clear,clear-night,0,0,72.82,72.82,59.12,0.62,1021.23,4.17,175,10,0.02,NA
Thorndale,7/20/16 22:00,Clear,clear-night,0,0,71.54,71.54,59.79,0.67,1021.63,6.48,186,10,0.02,NA
Thorndale,7/20/16 23:00,Clear,clear-night,0,0,69.51,69.56,60.19,0.72,1021.79,2.72,185,10,0.02,NA
Thorndale,7/21/16 0:00,Clear,clear-night,0,0,68.98,69.31,62.35,0.79,1021.85,2.07,202,10,0.02,NA
Thorndale,7/21/16 1:00,Clear,clear-night,0,0,67.74,68.24,63.34,0.86,1021.91,2.48,193,10,0,NA
Thorndale,7/21/16 2:00,Clear,clear-night,0,0,66.53,67.13,63.59,0.9,1021.8,3.28,224,10,0.02,NA
Thorndale,7/21/16 3:00,Clear,clear-night,0,0,66.72,67.32,63.69,0.9,1021.52,3.05,191,8.69,0,NA
Thorndale,7/21/16 4:00,Clear,clear-night,0,0,65.38,66.05,63.71,0.94,1021.21,3.22,265,7.94,0,NA
Thorndale,7/21/16 5:00,Clear,clear-night,0,0,65.56,66.34,64.46,0.96,1021.34,0.65,305,6.5,0,NA
Thorndale,7/21/16 6:00,Clear,clear-day,0,0,65.15,65.9,64.09,0.96,1021.67,0.74,359,5.22,0.03,NA
Thorndale,7/21/16 7:00,Clear,clear-day,0,0,67.74,68.65,66.07,0.94,1022.32,2.86,339,6.63,0.02,NA
Thorndale,7/21/16 8:00,Clear,clear-day,0,0,72.4,73.43,68.31,0.87,1022.18,0.93,266,7.82,0.05,NA
Thorndale,7/21/16 9:00,Clear,clear-day,0,0,76.32,77.29,68.73,0.77,1022.07,3.98,232,9.57,0.02,NA
Thorndale,7/21/16 10:00,Clear,clear-day,0,0,79.51,81.44,65.43,0.62,1021.84,4.19,235,9.8,0.02,NA
Thorndale,7/21/16 11:00,Clear,clear-day,0,0,81.91,83.02,62.7,0.52,1021.47,5.73,229,9.91,0.02,NA
Thorndale,7/21/16 12:00,Clear,clear-day,0,0,83.49,84.28,62.25,0.49,1021.33,6.24,204,9.91,0.1,NA
Thorndale,7/21/16 13:00,Clear,clear-day,0,0,84.72,84.98,61.01,0.45,1020.75,5.02,213,9.65,0.15,NA
Thorndale,7/21/16 14:00,Partly Cloudy,partly-cloudy-day,0,0,85.71,85.71,60.22,0.42,1020.1,5.19,198,9.91,0.27,NA
Thorndale,7/21/16 15:00,Partly Cloudy,partly-cloudy-day,0,0,85.52,85.52,60.08,0.42,1019.75,5.22,200,9.91,0.26,NA
Thorndale,7/21/16 16:00,Partly Cloudy,partly-cloudy-day,0,0,86.13,86.18,60.75,0.43,1019.3,7.15,189,9.91,0.31,NA
Thorndale,7/21/16 17:00,Clear,clear-day,0,0,86.37,86.7,61.59,0.44,1019.07,7.14,197,9.91,0.14,NA
Thorndale,7/21/16 18:00,Clear,clear-day,0,0,84.79,85.53,62.42,0.47,1018.6,8.29,206,9.91,0.11,NA
Thorndale,7/21/16 19:00,Clear,clear-day,0,0,82.69,83.49,61.97,0.5,1017.83,7.62,186,9.91,0.02,NA
Thorndale,7/21/16 20:00,Clear,clear-day,0,0,79.19,79.51,62.86,0.57,1018.21,7.51,201,9.91,0.05,NA
Thorndale,7/21/16 21:00,Clear,clear-night,0,0,76.94,77.27,63.11,0.62,1018.43,6.5,196,10,0,NA
Thorndale,7/21/16 22:00,Clear,clear-night,0,0,75.28,75.74,64.24,0.69,1018.65,6.79,197,10,0,NA
Thorndale,7/21/16 23:00,Clear,clear-night,0,0,74.02,74.61,65.32,0.74,1018.46,7.01,195,10,0,NA
Thorndale,7/22/16 0:00,Clear,clear-night,0,0,73.04,73.73,65.94,0.78,1018.13,5.79,205,10,0,NA
Thorndale,7/22/16 1:00,Clear,clear-night,0,0,72.35,73.23,67.15,0.84,1017.59,5.65,205,9.91,0.02,NA
Thorndale,7/22/16 2:00,Clear,clear-night,0,0,71.25,72.11,66.84,0.86,1017.03,5.52,212,9.91,0.05,NA
Thorndale,7/22/16 3:00,Clear,clear-night,0,0,70.86,71.55,65.4,0.83,1016.8,3.2,231,9.7,0,NA
Thorndale,7/22/16 4:00,Clear,clear-night,0,0,70.15,70.82,65.13,0.84,1016.74,4.17,259,9.91,0.02,NA
Thorndale,7/22/16 5:00,Clear,clear-night,0,0,69.66,70.26,64.49,0.84,1016.4,2.5,203,9.78,0,NA
Thorndale,7/22/16 6:00,Clear,clear-day,0,0,69.82,70.43,64.66,0.84,1016.58,2.98,222,9.53,0,NA
Thorndale,7/22/16 7:00,Clear,clear-day,0,0,71.48,72.32,66.74,0.85,1016.04,4.75,227,9.43,0,NA
Thorndale,7/22/16 8:00,Clear,clear-day,0,0,74.65,75.63,68.43,0.81,1015.98,5.68,231,9.43,0.07,NA
Thorndale,7/22/16 9:00,Clear,clear-day,0,0,77.73,78.79,69.63,0.76,1015.9,6.55,226,9.7,0,NA
Thorndale,7/22/16 10:00,Clear,clear-day,0,0,80.63,84.02,70.01,0.7,1015.47,4.98,241,9.5,0,NA
Thorndale,7/22/16 11:00,Clear,clear-day,0,0,84.16,88.73,70.31,0.63,1015.2,7.62,238,9.8,0,NA
Thorndale,7/22/16 12:00,Clear,clear-day,0,0,86.91,91.79,69.92,0.57,1014.68,7.84,251,9.8,0,NA
Thorndale,7/22/16 13:00,Clear,clear-day,0,0,88.97,94.56,70.3,0.54,1014.11,7.93,245,9.8,0.19,NA
Thorndale,7/22/16 14:00,Clear,clear-day,0,0,89.76,95.56,70.36,0.53,1013.46,9.44,232,9.8,0.24,NA
Thorndale,7/22/16 15:00,Clear,clear-day,0,0,90.15,96.1,70.43,0.53,1012.85,8,241,9.8,0.19,NA
Thorndale,7/22/16 16:00,Clear,clear-day,0,0,89.77,95.08,69.77,0.52,1012.21,10.15,241,9.91,0.22,NA
Thorndale,7/22/16 17:00,Clear,clear-day,0,0,89.16,94.51,69.97,0.53,1011.78,10.24,230,9.8,0.17,NA
Thorndale,7/22/16 18:00,Clear,clear-day,0,0,88.56,93.51,69.61,0.54,1011.16,9.65,237,9.8,0.05,NA
Thorndale,7/22/16 19:00,Clear,clear-day,0,0,87.45,91.88,69.16,0.55,1010.73,8.41,235,9.91,0.02,NA
Thorndale,7/22/16 20:00,Clear,clear-day,0,0,85.51,89.51,69,0.58,1010.81,7.51,233,9.91,0.05,NA
Thorndale,7/22/16 21:00,Clear,clear-night,0,0,82.9,86.5,69.11,0.63,1010.97,6.94,231,10,0.02,NA
Thorndale,7/22/16 22:00,Clear,clear-night,0,0,81.58,84.9,69.11,0.66,1011.28,5.79,239,10,0.02,NA
Thorndale,7/22/16 23:00,Clear,clear-night,0,0,79.88,82.43,67.97,0.67,1011.45,5.31,242,10,0.05,NA
Thorndale,7/23/16 0:00,Clear,clear-night,0,0,79.14,79.97,67.83,0.68,1011.5,6.11,249,10,0.02,NA
Thorndale,7/23/16 1:00,Clear,clear-night,0,0,78.13,78.98,67.96,0.71,1011.67,7.54,289,10,0,NA
Thorndale,7/23/16 2:00,Clear,clear-night,0,0,77.15,77.95,67.42,0.72,1011.74,6.52,289,10,0,NA
Thorndale,7/23/16 3:00,Clear,clear-night,0,0,75.85,76.78,68.33,0.78,1011.74,5.43,275,10,0,NA
Thorndale,7/23/16 4:00,Clear,clear-night,0,0,75.09,76.04,68.3,0.79,1011.86,4.59,263,9.91,0,NA
Thorndale,7/23/16 5:00,Clear,clear-night,0,0,74.69,75.65,68.36,0.81,1011.99,4.76,268,9.91,0,NA
Thorndale,7/23/16 6:00,Clear,clear-day,0,0,74.28,75.3,68.68,0.83,1012.34,2.55,285,9.8,0.18,NA
Thorndale,7/23/16 7:00,Clear,clear-day,0,0,76.76,77.96,70.58,0.81,1012.72,4.25,282,9.57,0.08,NA
Thorndale,7/23/16 8:00,Clear,clear-day,0,0,80.97,84.94,71.15,0.72,1012.87,5.94,277,9.67,0.02,NA
Thorndale,7/23/16 9:00,Clear,clear-day,0,0,83.67,88.99,71.68,0.67,1012.85,7.35,277,9.74,0.05,NA
Thorndale,7/23/16 10:00,Clear,clear-day,0,0,85.83,91.93,71.83,0.63,1012.69,8.74,303,9.8,0.2,NA
Thorndale,7/23/16 11:00,Clear,clear-day,0,0,88.03,93.34,70.19,0.56,1012.8,7.99,295,10,0.18,NA
Thorndale,7/23/16 12:00,Clear,clear-day,0,0,89.18,93.91,69.17,0.52,1012.66,6.49,280,10,0.17,NA
Thorndale,7/23/16 13:00,Clear,clear-day,0,0,90.72,95.17,68.48,0.48,1011.98,8.74,284,10,0.23,NA
Thorndale,7/23/16 14:00,Clear,clear-day,0,0,91.78,96.16,68.14,0.46,1011.48,7.5,286,10,0.13,NA
Thorndale,7/23/16 15:00,Clear,clear-day,0,0,92.77,97.63,68.51,0.45,1011.08,9.46,273,10,0.12,NA
Thorndale,7/23/16 16:00,Partly Cloudy,partly-cloudy-day,0.0018,0.06,91.85,96.99,69.07,0.48,1010.71,6.59,269,9.4,0.27,rain
Thorndale,7/23/16 17:00,Possible Light Rain,rain,0.0288,0.24,84.28,88.89,70.33,0.63,1009.81,4.92,261,6.17,0.29,rain
Thorndale,7/23/16 18:00,Possible Light Rain,rain,0.034,0.24,81.85,84.48,67.29,0.61,1010.35,4.73,253,10,0.11,rain
Thorndale,7/23/16 19:00,Clear,clear-day,6.00E-04,0.06,80.27,82.41,66.19,0.62,1010.92,7.45,238,10,0.06,rain
Thorndale,7/23/16 20:00,Clear,clear-day,6.00E-04,0.06,78.59,79.37,67.38,0.69,1011.23,5.11,263,10,0.12,rain
Thorndale,7/23/16 21:00,Clear,clear-night,0,0,76.82,77.57,66.96,0.72,1011.5,4.16,259,10,0.12,NA
Thorndale,7/23/16 22:00,Clear,clear-night,0,0,74.99,75.82,67.38,0.77,1012.24,2.11,263,10,0.2,NA
Thorndale,7/23/16 23:00,Clear,clear-night,0,0,74.38,75.29,67.88,0.8,1012.5,4.34,280,9.94,0.1,NA
Thorndale,7/24/16 0:00,Clear,clear-night,0,0,73.92,74.79,67.46,0.8,1012.84,4.33,322,9.86,0.04,NA
Thorndale,7/24/16 1:00,Clear,clear-night,0,0,73.2,74.09,67.53,0.82,1013.3,1.88,340,9.85,0.02,NA
Thorndale,7/24/16 2:00,Clear,clear-night,0,0,72.18,73.01,66.8,0.83,1013.63,5.61,359,9.71,0.02,NA
Thorndale,7/24/16 3:00,Clear,clear-night,0,0,71.38,72.1,65.81,0.83,1013.85,2.18,351,9.71,0.02,NA
Thorndale,7/24/16 4:00,Clear,clear-night,0,0,70.61,71.34,65.7,0.84,1013.92,3.36,358,9.19,0.02,NA
Thorndale,7/24/16 5:00,Clear,clear-night,0,0,69.49,70.13,64.77,0.85,1014.2,2.96,322,9.4,0.02,NA
Thorndale,7/24/16 6:00,Clear,clear-day,0,0,69.31,69.82,63.8,0.83,1014.78,4.27,332,9.3,0,NA
Thorndale,7/24/16 7:00,Clear,clear-day,0,0,70.57,71.24,65.21,0.83,1015.61,1.53,327,9.23,0.02,NA
Thorndale,7/24/16 8:00,Clear,clear-day,0,0,76.75,77.32,65.35,0.68,1015.82,4.59,354,9.33,0.02,NA
Thorndale,7/24/16 9:00,Clear,clear-day,0,0,80.85,82.32,63.63,0.56,1015.67,3.87,14,9.8,0.02,NA
Thorndale,7/24/16 10:00,Clear,clear-day,0,0,83.63,84.52,62.58,0.49,1015.53,4.3,29,10,0.02,NA
Thorndale,7/24/16 11:00,Clear,clear-day,0,0,86.2,86.2,60.49,0.42,1015.39,4.43,93,10,0,NA
Thorndale,7/24/16 12:00,Clear,clear-day,0,0,88.02,88.02,60.45,0.4,1015.72,2.99,145,10,0,NA
Thorndale,7/24/16 13:00,Clear,clear-day,0,0,89.26,89.64,61.8,0.4,1015.92,4.04,199,10,0,NA
Thorndale,7/24/16 14:00,Clear,clear-day,0,0,90.13,90.28,61.21,0.38,1015.29,1.26,167,10,0.09,NA
Thorndale,7/24/16 15:00,Clear,clear-day,0,0,91.01,91.22,61.24,0.37,1014.62,5.51,200,10,0.02,NA
Thorndale,7/24/16 16:00,Clear,clear-day,0,0,89.68,90.69,63.11,0.41,1014.36,4.3,204,10,0,NA
Thorndale,7/24/16 17:00,Clear,clear-day,0,0,88.76,90.07,63.82,0.44,1014.15,7.12,215,10,0,NA
Thorndale,7/24/16 18:00,Clear,clear-day,0,0,87.62,90.58,66.91,0.5,1014.08,6.01,217,10,0,NA
Thorndale,7/24/16 19:00,Clear,clear-day,0,0,85.39,88.17,66.94,0.54,1014.16,5.8,205,10,0,NA
Thorndale,7/24/16 20:00,Clear,clear-day,0,0,82.75,84.57,65.05,0.55,1014.27,5.65,187,10,0.05,NA
Thorndale,7/24/16 21:00,Clear,clear-night,0,0,81.42,83.85,66.84,0.61,1014.64,4.87,177,10,0.02,NA
Thorndale,7/24/16 22:00,Clear,clear-night,0,0,80.16,82.48,66.9,0.64,1015.32,3.48,185,10,0.17,NA
Thorndale,7/24/16 23:00,Partly Cloudy,partly-cloudy-night,0,0,79.66,82.12,67.8,0.67,1015.08,2.6,226,10,0.27,NA
Thorndale,7/25/16 0:00,Clear,clear-night,0,0,79.24,81.73,68.36,0.69,1014.96,3.44,192,10,0.1,NA
Thorndale,7/25/16 1:00,Clear,clear-night,0,0,79.09,79.91,67.73,0.68,1014.8,3.72,210,10,0.07,NA
Thorndale,7/25/16 2:00,Clear,clear-night,0,0,77.86,78.76,68.35,0.73,1014.16,3.05,186,10,0.18,NA
Thorndale,7/25/16 3:00,Clear,clear-night,0.0028,0.06,77.53,78.47,68.66,0.74,1014.08,2.85,222,9.53,0.03,rain
Thorndale,7/25/16 4:00,Rain,rain,0.0629,0.14,75.79,77.26,72.37,0.89,1014,2.69,211,7.37,0.31,rain
Thorndale,7/25/16 5:00,Rain,rain,0.1002,0.38,74.7,76.39,73.51,0.96,1014.08,3.36,189,7.92,0.1,rain
Thorndale,7/25/16 6:00,Rain,rain,0.0841,0.41,74.69,76.37,73.48,0.96,1014.31,0.82,82,6.63,0.07,rain
Thorndale,7/25/16 7:00,Humid,clear-day,0.0048,0.1,74.8,76.49,73.57,0.96,1014.31,3.64,144,6.83,0.06,rain
Thorndale,7/25/16 8:00,Humid,clear-day,0.0018,0.06,77.14,78.85,74.42,0.91,1013.81,1.82,212,8.6,0.1,rain
Thorndale,7/25/16 9:00,Humid,clear-day,0.0018,0.06,80.64,85.43,73.48,0.79,1014.05,2.15,252,9.8,0.06,rain
Thorndale,7/25/16 10:00,Humid,clear-day,0.0054,0.06,82.99,90.19,74.79,0.76,1014.17,3.85,192,9.8,0.07,rain
Thorndale,7/25/16 11:00,Humid,clear-day,0.0162,0.06,86.08,94.78,74.65,0.69,1013.94,4.99,191,9.6,0.04,rain
Thorndale,7/25/16 12:00,Humid,clear-day,0,0,89.14,97.47,73.21,0.6,1013.41,2.78,250,9.78,0.02,NA
Thorndale,7/25/16 13:00,Humid,clear-day,0,0,90.53,100.07,73.95,0.58,1012.59,6.69,252,9.85,0.02,NA
Thorndale,7/25/16 14:00,Humid,clear-day,0,0,92.23,103.67,75.08,0.58,1011.94,7.56,254,9.8,0.12,NA
Thorndale,7/25/16 15:00,Humid,clear-day,0,0,92.75,103.93,74.74,0.56,1011.08,7.94,215,9.8,0.1,NA
Thorndale,7/25/16 16:00,Humid and Partly Cloudy,partly-cloudy-day,0.012,0.1,90.84,104.48,77.08,0.64,1010.21,5.98,233,8.59,0.29,rain
Thorndale,7/25/16 17:00,Possible Light Rain,rain,0.0359,0.15,90.13,105.99,78.78,0.7,1009.94,5.93,213,8.51,0.26,rain
Thorndale,7/25/16 18:00,Humid,clear-day,4.00E-04,0.04,87.04,97.52,75.9,0.7,1010.35,2.44,260,9.38,0.12,rain
Thorndale,7/25/16 19:00,Rain,rain,0.063,0.34,76.87,78.24,71.87,0.85,1011.1,7.57,359,7.48,0.26,rain
Thorndale,7/25/16 20:00,Rain,rain,0.1249,0.58,74.18,75.71,72.28,0.94,1012.63,3.9,58,8.38,0.39,rain
Thorndale,7/25/16 21:00,Light Rain,rain,0.0532,0.35,73.08,74.55,71.5,0.95,1013.15,2.7,127,9.43,0.26,rain
Thorndale,7/25/16 22:00,Light Rain,rain,0.0259,0.4,72.34,73.73,70.72,0.95,1013.53,3.15,166,9.29,0.13,rain
Thorndale,7/25/16 23:00,Possible Light Rain,rain,0.033,0.12,72.89,74.32,71.23,0.95,1012.95,3.64,151,10,0,rain
Thorndale,7/26/16 0:00,Clear,clear-night,0,0,72.38,73.87,71.44,0.97,1012.83,1.27,286,9.64,0.08,NA
Thorndale,7/26/16 1:00,Clear,clear-night,0,0,72.2,73.6,70.82,0.95,1012.76,3.74,276,9.28,0.04,NA
Thorndale,7/26/16 2:00,Clear,clear-night,0,0,70.91,72.3,70.23,0.98,1012.78,3.87,263,9.47,0.18,NA
Thorndale,7/26/16 3:00,Clear,clear-night,0,0,72.03,73.4,70.53,0.95,1012.82,3.75,265,9.07,0.18,NA
Thorndale,7/26/16 4:00,Clear,clear-night,0,0,71.17,72.62,70.78,0.99,1012.74,4.97,303,8.78,0.14,NA
Thorndale,7/26/16 5:00,Clear,clear-night,0,0,71.62,72.93,70.02,0.95,1012.67,5.14,307,8.09,0.03,NA
Thorndale,7/26/16 6:00,Clear,clear-night,0,0,71.69,73.01,70.12,0.95,1013.14,5.03,300,7.11,0,NA
Thorndale,7/26/16 7:00,Clear,clear-day,0,0,73.07,74.56,71.7,0.95,1013.67,5.35,286,5.1,0,NA
Thorndale,7/26/16 8:00,Humid,clear-day,0,0,75.79,77.31,72.68,0.9,1013.95,4.69,299,7.78,0.06,NA
Thorndale,7/26/16 9:00,Humid,clear-day,0,0,78.71,81.71,72.48,0.81,1014.23,6.28,320,9.08,0.05,NA
Thorndale,7/26/16 10:00,Clear,clear-day,0,0,81.36,85.85,71.9,0.73,1014.16,6.11,332,9.51,0,NA
Thorndale,7/26/16 11:00,Clear,clear-day,0,0,83.36,88.3,71.26,0.67,1014.04,5.85,309,10,0.02,NA
Thorndale,7/26/16 12:00,Clear,clear-day,0,0,85.41,89.61,69.33,0.59,1013.86,6.1,304,10,0.22,NA
Thorndale,7/26/16 13:00,Clear,clear-day,0,0,86.94,90.14,67.42,0.52,1013.56,7.96,289,10,0.2,NA
Thorndale,7/26/16 14:00,Clear,clear-day,0,0,87.5,90.4,66.84,0.51,1013.31,10.25,294,10,0.12,NA
Thorndale,7/26/16 15:00,Clear,clear-day,0,0,87.87,90.63,66.56,0.49,1013.02,9.03,298,10,0.03,NA
Thorndale,7/26/16 16:00,Clear,clear-day,0,0,87.74,91.11,67.54,0.51,1012.59,8.12,289,10,0.08,NA
Thorndale,7/26/16 17:00,Clear,clear-day,0,0,88.49,91.45,66.78,0.49,1012.19,6.15,291,10,0.08,NA
Thorndale,7/26/16 18:00,Clear,clear-day,0,0,87.61,90.08,66.09,0.49,1012.09,6.75,288,10,0.02,NA
Thorndale,7/26/16 19:00,Clear,clear-day,0,0,86.25,89.5,67.63,0.54,1012.02,4.17,271,10,0,NA
Thorndale,7/26/16 20:00,Clear,clear-day,0,0,82.85,86.09,68.4,0.62,1012.69,2.54,241,10,0.05,NA
